Calc. Date= 05-03-2023. Time= 10:15:49
============================== SRIM-2013.00 ==============================
 =====================================================================
 =                   Ion Energy vs Position File                     =
0000005 9.4023E+04  1.6400E+09  6.4478E+06  1.4410E+06  8.3061E-01  8.2849E+00
0000005 7.0493E+04  1.6692E+09  6.0946E+06  2.2034E+06  7.7597E-01  4.6548E+00
0000005 4.6978E+04  1.7013E+09  5.2434E+06  2.8606E+06  6.9016E-01  2.6287E+01
0000005 2.3519E+04  1.7392E+09  4.0298E+06  3.2199E+06  5.3645E-01  2.2149E+03
0000005 0.0000E+00  1.8191E+09 -1.1563E+07 -1.2388E+07  0.0000E+00  7.4432E-01
0000006 1.2000E+06  0.0000E+00  0.0000E+00  0.0000E+00  5.1093E-01  0.0000E+00
0000006 1.1764E+06  4.5028E+07 -1.6343E+03 -3.1013E+04  5.1659E-01  5.8999E+01
0000006 1.1529E+06  9.0253E+07 -3.4827E+04 -7.7835E+04  5.2231E-01  4.6375E+00
0000006 1.1294E+06  1.3612E+08 -9.4691E+04 -1.1328E+05  5.2815E-01  4.5613E+00
0000006 1.1058E+06  1.8014E+08 -1.9250E+05 -1.4096E+05  5.3410E-01  1.5143E+01
0000006 1.0821E+06  2.2416E+08 -2.9048E+05 -1.5689E+05  5.4019E-01  1.0312E+01
0000006 1.0585E+06  2.6815E+08 -3.6263E+05 -2.1777E+05  5.4637E-01  9.4730E+00
0000006 1.0352E+06  3.1035E+08 -4.0976E+05 -2.6194E+05  5.5257E-01  7.9984E+00
0000006 1.0117E+06  3.5251E+08 -4.1921E+05 -2.8137E+05  5.5898E-01  1.3021E+01
0000006 9.8801E+05  3.9404E+08 -4.1981E+05 -3.3856E+05  5.6555E-01  8.5983E+00
0000006 9.6450E+05  4.3606E+08 -4.0468E+05 -4.3345E+05  5.7220E-01  6.2832E+00
0000006 9.4093E+05  4.7687E+08 -3.9328E+05 -5.1693E+05  5.7900E-01  1.2080E+01
0000006 9.1755E+05  5.1649E+08 -3.7453E+05 -5.6921E+05  5.8588E-01  1.6258E+01
0000006 8.9380E+05  5.5706E+08 -3.2107E+05 -5.9562E+05  5.9303E-01  1.0461E+02
0000006 8.7044E+05  5.9591E+08 -2.6025E+05 -5.9881E+05  6.0023E-01  6.2538E+01
0000006 8.4702E+05  6.3513E+08 -1.8589E+05 -5.7680E+05  6.0760E-01  9.8221E+00
0000006 8.2321E+05  6.7416E+08 -7.0938E+04 -5.7403E+05  6.1526E-01  7.7794E+00
0000006 7.9976E+05  7.1248E+08 -2.1880E+04 -5.8680E+05  6.2301E-01  6.8329E+00
0000006 7.7633E+05  7.5010E+08 -9.3589E+04 -6.2176E+05  6.3094E-01  3.4048E+02
0000006 7.5289E+05  7.8700E+08 -1.2819E+05 -6.4900E+05  6.3908E-01  2.9949E+01
0000006 7.2940E+05  8.2459E+08 -1.3692E+05 -6.8507E+05  6.4746E-01  7.0876E+00
0000006 7.0556E+05  8.6096E+08 -1.3476E+05 -7.2850E+05  6.5620E-01  5.7856E+00
0000006 6.8218E+05  8.9658E+08 -1.3374E+05 -7.6265E+05  6.6502E-01  2.9772E+01
0000006 6.5867E+05  9.3231E+08 -2.7794E+05 -7.5771E+05  6.7417E-01  1.7132E+01
0000006 6.3514E+05  9.6681E+08 -4.7605E+05 -6.9815E+05  6.8360E-01  2.7370E+01
0000006 6.1168E+05  1.0009E+09 -6.7069E+05 -5.9273E+05  6.9329E-01  9.9533E+01
0000006 5.8816E+05  1.0347E+09 -8.4837E+05 -4.8001E+05  7.0332E-01  2.2661E+01
0000006 5.6464E+05  1.0680E+09 -1.0227E+06 -3.7698E+05  7.1368E-01  1.4807E+02
0000006 5.4103E+05  1.1001E+09 -1.2207E+06 -2.8873E+05  7.2442E-01  2.1977E+01
0000006 5.1741E+05  1.1332E+09 -1.4090E+06 -2.7429E+05  7.3553E-01  1.8924E+01
0000006 4.9409E+05  1.1654E+09 -1.6129E+06 -3.1466E+05  7.4686E-01  3.1490E+01
0000006 4.7047E+05  1.1963E+09 -1.8230E+06 -3.8605E+05  7.5868E-01  2.0576E+01
0000006 4.4685E+05  1.2270E+09 -1.9906E+06 -4.5507E+05  7.7086E-01  4.7754E+00
0000006 4.2347E+05  1.2570E+09 -2.1044E+06 -5.1815E+05  7.8324E-01  7.5067E+00
0000006 3.9993E+05  1.2871E+09 -2.2309E+06 -6.1342E+05  7.9599E-01  3.4606E+01
0000006 3.7642E+05  1.3164E+09 -2.3936E+06 -6.7160E+05  8.0894E-01  6.5194E+00
0000006 3.5284E+05  1.3455E+09 -2.6446E+06 -7.3893E+05  8.2204E-01  5.1060E+00
0000006 3.2920E+05  1.3740E+09 -2.9572E+06 -7.9704E+05  8.3513E-01  1.6490E+01
0000006 3.0576E+05  1.4017E+09 -3.2807E+06 -8.9279E+05  8.4784E-01  1.6121E+01
0000006 2.8215E+05  1.4294E+09 -3.6720E+06 -1.0452E+06  8.6004E-01  3.4083E+02
0000006 2.5873E+05  1.4568E+09 -4.1108E+06 -1.1749E+06  8.7108E-01  7.1649E+01
0000006 2.3522E+05  1.4835E+09 -4.5069E+06 -1.2135E+06  8.8046E-01  2.2328E+02
0000006 2.1176E+05  1.5100E+09 -4.8322E+06 -1.1813E+06  8.8723E-01  6.4013E+01
0000006 1.8803E+05  1.5368E+09 -4.9605E+06 -1.0794E+06  8.9216E-01  1.7034E+01
0000006 1.6465E+05  1.5627E+09 -5.0118E+06 -9.3289E+05  8.9109E-01  7.2118E+00
0000006 1.4117E+05  1.5894E+09 -5.0354E+06 -7.9962E+05  8.8149E-01  2.2082E+01
0000006 1.1752E+05  1.6164E+09 -5.0154E+06 -5.9256E+05  8.6366E-01  1.8899E+01
0000006 9.4083E+04  1.6439E+09 -5.0181E+06 -1.2305E+05  8.3072E-01  2.6048E+01
0000006 7.0527E+04  1.6733E+09 -4.9391E+06  5.0549E+05  7.7607E-01  1.5974E+01
0000006 4.7036E+04  1.7049E+09 -4.9181E+06  1.4250E+06  6.9042E-01  3.7142E+02
0000006 2.3496E+04  1.7433E+09 -4.7670E+06  2.9547E+06  5.3622E-01  6.4066E+00
0000006 0.0000E+00  1.8311E+09  1.6013E+06  1.4777E+07  0.0000E+00  2.7825E-01
0000007 1.2000E+06  0.0000E+00  0.0000E+00  0.0000E+00  5.1093E-01  0.0000E+00
0000007 1.1764E+06  4.6535E+07 -2.9070E+03  9.7471E+03  5.1657E-01  8.5597E+00
0000007 1.1526E+06  9.1753E+07 -1.2200E+04  1.2517E+04  5.2237E-01  1.0452E+01
0000007 1.1293E+06  1.3699E+08 -2.4047E+04  2.9351E+04  5.2815E-01  7.8321E+01
0000007 1.1058E+06  1.8101E+08 -2.2764E+04  2.6036E+04  5.3410E-01  4.2807E+01
0000007 1.0821E+06  2.2503E+08 -3.3468E+04  3.7106E+04  5.4018E-01  3.9409E+00
0000007 1.0588E+06  2.6785E+08 -1.6624E+04  8.4980E+04  5.4629E-01  2.0260E+01
0000007 1.0352E+06  3.1122E+08  1.3846E+04  1.4788E+05  5.5259E-01  3.9704E+00
0000007 1.0116E+06  3.5338E+08  5.5644E+04  1.8364E+05  5.5901E-01  5.8496E+01
0000007 9.8805E+05  3.9548E+08  5.8960E+04  2.5005E+05  5.6554E-01  7.8195E+00
0000007 9.6459E+05  4.3694E+08  6.0806E+04  3.1020E+05  5.7218E-01  5.0654E+00
0000007 9.4105E+05  4.7775E+08  8.1013E+04  3.7740E+05  5.7897E-01  4.1297E+02
0000007 9.1736E+05  5.1900E+08  1.6667E+05  4.7495E+05  5.8594E-01  1.9393E+01
0000007 8.9390E+05  5.5957E+08  2.9284E+05  5.8882E+05  5.9300E-01  6.7509E+00
0000007 8.7058E+05  5.9790E+08  4.0874E+05  6.9774E+05  6.0018E-01  8.1154E+00
0000007 8.4682E+05  6.3712E+08  5.1496E+05  8.1122E+05  6.0766E-01  4.6096E+00
0000007 8.2335E+05  6.7615E+08  5.9721E+05  9.0592E+05  6.1521E-01  5.3968E+00
0000007 7.9991E+05  7.1448E+08  7.1044E+05  1.0219E+06  6.2296E-01  3.6410E+01
0000007 7.7620E+05  7.5209E+08  8.0603E+05  1.1329E+06  6.3098E-01  4.6706E+01
0000007 7.5282E+05  7.8851E+08  9.0021E+05  1.2721E+06  6.3911E-01  6.3940E+01
0000007 7.2916E+05  8.2469E+08  1.0036E+06  1.4204E+06  6.4755E-01  6.3305E+00
0000007 7.0587E+05  8.6014E+08  1.0893E+06  1.5490E+06  6.5609E-01  8.6888E+00
0000007 6.8220E+05  8.9621E+08  1.1830E+06  1.6672E+06  6.6501E-01  1.4180E+01
0000007 6.5867E+05  9.3150E+08  1.2252E+06  1.7501E+06  6.7417E-01  1.7725E+01
0000007 6.3512E+05  9.6558E+08  1.2468E+06  1.8051E+06  6.8361E-01  5.2291E+00
0000007 6.1154E+05  9.9972E+08  1.2739E+06  1.8436E+06  6.9335E-01  3.8886E+00
0000007 5.8811E+05  1.0343E+09  1.3651E+06  1.8704E+06  7.0334E-01  1.8882E+01
0000007 5.6447E+05  1.0672E+09  1.3758E+06  2.1989E+06  7.1376E-01  5.5774E+00
0000007 5.4113E+05  1.1000E+09  1.3613E+06  2.5925E+06  7.2438E-01  1.7292E+01
0000007 5.1755E+05  1.1324E+09  1.3658E+06  3.0270E+06  7.3547E-01  3.7473E+01
0000007 4.9393E+05  1.1646E+09  1.3760E+06  3.4685E+06  7.4694E-01  4.7428E+00
0000007 4.7050E+05  1.1955E+09  1.2770E+06  3.8628E+06  7.5867E-01  8.0258E+01
0000007 4.4700E+05  1.2262E+09  1.1884E+06  4.2356E+06  7.7078E-01  1.9953E+01
0000007 4.2353E+05  1.2562E+09  1.1151E+06  4.5685E+06  7.8321E-01  2.8395E+02
0000007 3.9980E+05  1.2866E+09  1.0281E+06  4.8950E+06  7.9606E-01  1.3274E+02
0000007 3.7625E+05  1.3159E+09  9.3946E+05  5.1827E+06  8.0903E-01  4.3084E+01
0000007 3.5277E+05  1.3444E+09  8.5646E+05  5.4682E+06  8.2208E-01  6.3273E+00
0000007 3.2932E+05  1.3729E+09  8.4406E+05  5.7596E+06  8.3506E-01  9.1729E+01
0000007 3.0568E+05  1.4011E+09  8.9550E+05  6.0331E+06  8.4788E-01  5.1411E+00
0000007 2.8227E+05  1.4283E+09  1.0098E+06  6.2776E+06  8.5998E-01  3.9627E+00
0000007 2.5859E+05  1.4557E+09  1.1412E+06  6.4705E+06  8.7114E-01  8.0363E+00
0000007 2.3520E+05  1.4829E+09  1.2459E+06  6.5574E+06  8.8047E-01  3.1366E+01
0000007 2.1161E+05  1.5094E+09  1.3620E+06  6.5367E+06  8.8726E-01  7.1132E+00
0000007 1.8823E+05  1.5358E+09  1.5195E+06  6.4792E+06  8.9206E-01  2.1460E+01
0000007 1.6462E+05  1.5621E+09  1.7647E+06  6.3764E+06  8.9108E-01  5.6216E+00
0000007 1.4101E+05  1.5884E+09  2.0055E+06  6.3015E+06  8.8141E-01  2.5629E+01
0000007 1.1754E+05  1.6154E+09  2.2311E+06  6.2529E+06  8.6368E-01  9.7015E+00
0000007 9.4016E+04  1.6426E+09  2.3693E+06  6.2594E+06  8.3060E-01  5.2941E+02
0000007 7.0526E+04  1.6719E+09  2.5360E+06  6.1678E+06  7.7606E-01  4.9639E+01
0000007 4.7046E+04  1.7033E+09  2.5453E+06  6.3565E+06  6.9047E-01  1.2687E+01
0000007 2.3509E+04  1.7399E+09  2.6276E+06  6.9319E+06  5.3635E-01  6.0869E+00
0000007 0.0000E+00  1.8299E+09  2.6730E+06  1.0846E+07  0.0000E+00  6.3822E-01
0000008 1.2000E+06  0.0000E+00  0.0000E+00  0.0000E+00  5.1093E-01  0.0000E+00
0000008 1.1762E+06  4.7165E+07 -1.8309E+04  1.5488E+04  5.1662E-01  1.8828E+01
0000008 1.1529E+06  9.2389E+07 -6.9360E+04  1.9739E+04  5.2232E-01  3.8502E+00
0000008 1.1293E+06  1.3701E+08 -1.4118E+05 -2.1213E+03  5.2816E-01  5.4424E+00
0000008 1.1058E+06  1.8165E+08 -2.0640E+05 -2.6600E+04  5.3409E-01  4.5905E+00
0000008 1.0821E+06  2.2627E+08 -3.0665E+05 -5.9693E+04  5.4018E-01  7.3817E+00
0000008 1.0587E+06  2.6908E+08 -4.0808E+05 -8.4722E+04  5.4633E-01  5.2563E+00
0000008 1.0351E+06  3.1069E+08 -4.9206E+05 -1.5492E+05  5.5261E-01  2.1856E+02
0000008 1.0117E+06  3.5227E+08 -5.5735E+05 -2.2393E+05  5.5899E-01  1.2631E+02
0000008 9.8809E+05  3.9438E+08 -6.4466E+05 -2.8053E+05  5.6553E-01  2.2523E+01
0000008 9.6451E+05  4.3583E+08 -7.3645E+05 -3.2974E+05  5.7220E-01  2.9103E+02
0000008 9.4114E+05  4.7665E+08 -8.2121E+05 -3.6528E+05  5.7894E-01  1.8502E+01
0000008 9.1764E+05  5.1681E+08 -9.2203E+05 -3.5536E+05  5.8586E-01  4.6903E+00
0000008 8.9390E+05  5.5739E+08 -1.0569E+06 -3.4681E+05  5.9300E-01  5.2117E+00
0000008 8.7040E+05  5.9676E+08 -1.1913E+06 -3.6322E+05  6.0024E-01  3.2990E+01
0000008 8.4698E+05  6.3545E+08 -1.2721E+06 -4.2781E+05  6.0761E-01  8.8545E+00
0000008 8.2339E+05  6.7347E+08 -1.3133E+06 -4.7790E+05  6.1520E-01  1.9526E+01
0000008 7.9984E+05  7.1130E+08 -1.3450E+06 -5.2268E+05  6.2298E-01  1.0868E+01
0000008 7.7636E+05  7.4892E+08 -1.3766E+06 -5.4452E+05  6.3093E-01  1.5579E+01
0000008 7.5291E+05  7.8534E+08 -1.4378E+06 -5.5943E+05  6.3907E-01  5.6804E+00
0000008 7.2920E+05  8.2199E+08 -1.5291E+06 -5.8712E+05  6.4753E-01  3.4971E+01
0000008 7.0565E+05  8.5836E+08 -1.6603E+06 -6.2765E+05  6.5617E-01  1.0201E+01
0000008 6.8229E+05  8.9307E+08 -1.7661E+06 -6.7636E+05  6.6498E-01  3.2291E+01
0000008 6.5868E+05  9.2925E+08 -1.9051E+06 -7.5590E+05  6.7417E-01  1.2791E+02
0000008 6.3513E+05  9.6419E+08 -2.0609E+06 -7.9345E+05  6.8360E-01  9.2780E+00
0000008 6.1149E+05  9.9874E+08 -2.2402E+06 -7.8460E+05  6.9337E-01  2.2176E+01
0000008 5.8819E+05  1.0321E+09 -2.4362E+06 -7.7649E+05  7.0330E-01  1.3074E+01
0000008 5.6455E+05  1.0654E+09 -2.6563E+06 -8.3046E+05  7.1372E-01  8.5962E+00
0000008 5.4106E+05  1.0978E+09 -2.9144E+06 -8.8151E+05  7.2441E-01  6.7813E+00
0000008 5.1757E+05  1.1298E+09 -3.0483E+06 -9.3383E+05  7.3546E-01  3.6172E+01
0000008 4.9386E+05  1.1617E+09 -3.0161E+06 -9.8867E+05  7.4697E-01  9.6166E+00
0000008 4.7057E+05  1.1918E+09 -2.9881E+06 -1.0730E+06  7.5863E-01  8.3973E+00
0000008 4.4699E+05  1.2229E+09 -3.0631E+06 -1.1997E+06  7.7079E-01  1.5179E+01
0000008 4.2348E+05  1.2529E+09 -3.1694E+06 -1.3048E+06  7.8323E-01  6.3619E+00
0000008 3.9994E+05  1.2823E+09 -3.2827E+06 -1.3839E+06  7.9598E-01  6.2594E+00
0000008 3.7638E+05  1.3113E+09 -3.2943E+06 -1.4741E+06  8.0896E-01  1.7867E+01
0000008 3.5278E+05  1.3401E+09 -3.2772E+06 -1.6002E+06  8.2207E-01  9.7707E+00
0000008 3.2936E+05  1.3680E+09 -3.2768E+06 -1.7146E+06  8.3504E-01  1.3051E+01
0000008 3.0572E+05  1.3957E+09 -3.1495E+06 -1.7703E+06  8.4786E-01  9.3034E+01
0000008 2.8213E+05  1.4231E+09 -2.9255E+06 -1.8277E+06  8.6005E-01  1.8837E+01
0000008 2.5872E+05  1.4500E+09 -2.7461E+06 -1.9021E+06  8.7108E-01  2.5600E+01
0000008 2.3525E+05  1.4770E+09 -2.5857E+06 -1.9997E+06  8.8045E-01  5.2436E+00
0000008 2.1163E+05  1.5040E+09 -2.4805E+06 -2.0612E+06  8.8725E-01  5.9910E+00
0000008 1.8816E+05  1.5301E+09 -2.3357E+06 -2.1274E+06  8.9209E-01  2.8728E+01
0000008 1.6456E+05  1.5570E+09 -2.1281E+06 -2.2223E+06  8.9104E-01  6.3929E+02
0000008 1.4101E+05  1.5835E+09 -1.9408E+06 -2.2793E+06  8.8141E-01  1.5282E+01
0000008 1.1757E+05  1.6105E+09 -1.6645E+06 -2.3427E+06  8.6372E-01  1.5400E+02
0000008 9.4070E+04  1.6380E+09 -1.4707E+06 -2.3782E+06  8.3070E-01  9.3823E+00
0000008 7.0554E+04  1.6672E+09 -1.4321E+06 -2.3144E+06  7.7614E-01  4.9390E+01
0000008 4.6996E+04  1.6995E+09 -1.3855E+06 -2.7715E+06  6.9024E-01  4.6173E+03
0000008 2.3508E+04  1.7371E+09 -1.9258E+06 -3.6396E+06  5.3634E-01  2.4283E+01
0000008 0.0000E+00  1.8221E+09  3.4156E+06 -2.0286E+06  0.0000E+00  2.6996E-01
0000009 1.2000E+06  0.0000E+00  0.0000E+00  0.0000E+00  5.1093E-01  0.0000E+00
0000009 1.1762E+06  4.6595E+07 -4.6237E+03  3.6225E+03  5.1663E-01  5.8365E+01
0000009 1.1529E+06  9.2445E+07  2.1609E+04  2.0877E+04  5.2231E-01  4.3078E+01
0000009 1.1293E+06  1.3769E+08  3.5528E+04  3.4922E+04  5.2817E-01  4.1840E+01
0000009 1.1057E+06  1.8293E+08  4.2061E+04  6.1817E+04  5.3412E-01  1.7809E+02
0000009 1.0823E+06  2.2695E+08  6.3782E+04  9.1687E+04  5.4015E-01  1.0615E+01
0000009 1.0586E+06  2.7036E+08  8.6921E+04  1.0507E+05  5.4634E-01  2.0468E+01
0000009 1.0352E+06  3.1373E+08  1.0331E+05  1.1764E+05  5.5257E-01  4.9259E+01
0000009 1.0117E+06  3.5589E+08  9.3784E+04  1.3631E+05  5.5898E-01  7.3136E+00
0000009 9.8799E+05  3.9742E+08  1.2758E+05  1.3754E+05  5.6556E-01  2.3895E+01
0000009 9.6452E+05  4.3888E+08  1.8846E+05  1.6284E+05  5.7220E-01  5.3312E+00
0000009 9.4113E+05  4.7859E+08  2.7037E+05  1.8131E+05  5.7894E-01  4.9433E+00
0000009 9.1762E+05  5.1875E+08  3.6557E+05  2.1816E+05  5.8586E-01  3.3928E+01
0000009 8.9405E+05  5.5827E+08  4.3762E+05  2.7357E+05  5.9296E-01  6.0970E+00
0000009 8.7032E+05  5.9816E+08  4.8049E+05  3.6722E+05  6.0026E-01  5.5028E+00
0000009 8.4686E+05  6.3789E+08  4.9498E+05  4.8263E+05  6.0765E-01  1.9804E+02
0000009 8.2351E+05  6.7642E+08  5.1833E+05  6.1916E+05  6.1516E-01  3.1356E+01
0000009 7.9975E+05  7.1425E+08  5.5032E+05  7.8571E+05  6.2301E-01  4.9132E+00
0000009 7.7644E+05  7.5138E+08  5.8486E+05  9.6630E+05  6.3090E-01  2.1756E+02
0000009 7.5292E+05  7.8829E+08  6.2342E+05  1.1578E+06  6.3907E-01  6.0208E+00
0000009 7.2917E+05  8.2494E+08  6.2266E+05  1.3687E+06  6.4754E-01  4.9852E+00
0000009 7.0585E+05  8.6085E+08  5.5913E+05  1.5537E+06  6.5610E-01  9.1006E+00
0000009 6.8215E+05  8.9691E+08  4.7318E+05  1.7369E+06  6.6503E-01  4.4669E+02
0000009 6.5853E+05  9.3176E+08  3.8225E+05  1.9247E+06  6.7422E-01  4.8855E+01
0000009 6.3524E+05  9.6669E+08  2.7322E+05  2.1258E+06  6.8356E-01  6.3994E+00
0000009 6.1156E+05  1.0013E+09  1.7025E+05  2.4108E+06  6.9334E-01  7.9457E+00
0000009 5.8800E+05  1.0350E+09  1.0649E+05  2.7460E+06  7.0339E-01  8.1280E+00
0000009 5.6443E+05  1.0683E+09  5.3664E+04  3.0232E+06  7.1377E-01  4.7262E+00
0000009 5.4095E+05  1.1008E+09 -1.0441E+04  3.2084E+06  7.2446E-01  5.3123E+00
0000009 5.1763E+05  1.1331E+09 -9.2390E+04  3.3816E+06  7.3543E-01  6.7951E+00
0000009 4.9410E+05  1.1646E+09 -1.0292E+05  3.4951E+06  7.4685E-01  5.5777E+00
0000009 4.7035E+05  1.1959E+09 -1.1092E+05  3.6238E+06  7.5874E-01  7.7437E+00
0000009 4.4698E+05  1.2265E+09 -1.9259E+05  3.7559E+06  7.7079E-01  5.7172E+00
0000009 4.2326E+05  1.2569E+09 -2.9420E+05  3.8806E+06  7.8335E-01  2.5221E+03
0000009 3.9988E+05  1.2866E+09 -3.9781E+05  4.0085E+06  7.9602E-01  9.0530E+00
0000009 3.7626E+05  1.3159E+09 -4.8379E+05  4.1113E+06  8.0903E-01  5.5511E+00
0000009 3.5282E+05  1.3450E+09 -5.4587E+05  4.1837E+06  8.2205E-01  1.6192E+01
0000009 3.2935E+05  1.3733E+09 -6.1621E+05  4.2595E+06  8.3505E-01  5.0102E+01
0000009 3.0574E+05  1.4012E+09 -6.7742E+05  4.3679E+06  8.4785E-01  1.3108E+01
0000009 2.8229E+05  1.4286E+09 -6.7664E+05  4.5133E+06  8.5997E-01  5.9162E+00
0000009 2.5866E+05  1.4560E+09 -6.4034E+05  4.6488E+06  8.7111E-01  6.8059E+01
0000009 2.3522E+05  1.4825E+09 -5.9926E+05  4.7803E+06  8.8047E-01  9.9689E+00
0000009 2.1162E+05  1.5090E+09 -5.6899E+05  4.8952E+06  8.8726E-01  1.0279E+01
0000009 1.8806E+05  1.5356E+09 -5.3916E+05  5.0506E+06  8.9215E-01  5.5190E+01
0000009 1.6460E+05  1.5620E+09 -4.2067E+05  5.1838E+06  8.9107E-01  7.3108E+01
0000009 1.4113E+05  1.5884E+09 -2.1384E+05  5.3100E+06  8.8147E-01  1.9642E+01
0000009 1.1754E+05  1.6153E+09  3.5650E+04  5.5266E+06  8.6368E-01  7.3363E+00
0000009 9.4111E+04  1.6429E+09  3.3517E+05  5.7810E+06  8.3077E-01  1.9607E+01
0000009 7.0507E+04  1.6716E+09  5.8943E+05  6.4231E+06  7.7601E-01  5.7622E+00
0000009 4.7041E+04  1.7037E+09  1.1309E+06  7.0687E+06  6.9044E-01  1.9646E+01
0000009 2.3522E+04  1.7414E+09  2.7532E+06  8.5310E+06  5.3648E-01  2.8604E+01
0000009 0.0000E+00  1.8302E+09  3.8309E+06  3.1305E+06  0.0000E+00  1.0651E+00
0000010 1.2000E+06  0.0000E+00  0.0000E+00  0.0000E+00  5.1093E-01  0.0000E+00
0000010 1.1764E+06  4.6831E+07  1.3532E+04  7.1239E+03  5.1659E-01  7.9021E+00
0000010 1.1528E+06  9.2678E+07  4.0661E+04 -6.5941E+03  5.2232E-01  4.9387E+00
0000010 1.1292E+06  1.3792E+08  1.4885E+05  5.8107E+04  5.2818E-01  1.4058E+03
0000010 1.1057E+06  1.8255E+08  3.1995E+05  2.0197E+05  5.3412E-01  8.7666E+00
0000010 1.0822E+06  2.2657E+08  5.1698E+05  3.5814E+05  5.4017E-01  8.0855E+00
0000010 1.0588E+06  2.6938E+08  7.1270E+05  5.1041E+05  5.4630E-01  2.7031E+01
0000010 1.0351E+06  3.1216E+08  8.8815E+05  6.7066E+05  5.5262E-01  1.9061E+01
0000010 1.0116E+06  3.5317E+08  1.0197E+06  7.8213E+05  5.5902E-01  6.0322E+00
0000010 9.8809E+05  3.9413E+08  1.1501E+06  8.7310E+05  5.6553E-01  5.6539E+00
0000010 9.6467E+05  4.3447E+08  1.2591E+06  9.8766E+05  5.7215E-01  4.8165E+00
0000010 9.4117E+05  4.7473E+08  1.3640E+06  1.1228E+06  5.7893E-01  4.0437E+01
0000010 9.1761E+05  5.1382E+08  1.4113E+06  1.2073E+06  5.8587E-01  4.0254E+00
0000010 8.9402E+05  5.5386E+08  1.4213E+06  1.2807E+06  5.9296E-01  4.0225E+00
0000010 8.7047E+05  5.9376E+08  1.4126E+06  1.3214E+06  6.0022E-01  1.1781E+02
0000010 8.4675E+05  6.3297E+08  1.3663E+06  1.3568E+06  6.0768E-01  7.6571E+00
0000010 8.2339E+05  6.7099E+08  1.2913E+06  1.3788E+06  6.1520E-01  2.5768E+01
0000010 7.9978E+05  7.0932E+08  1.1771E+06  1.4461E+06  6.2300E-01  2.7822E+02
0000010 7.7631E+05  7.4694E+08  1.0696E+06  1.5045E+06  6.3095E-01  1.5762E+01
0000010 7.5280E+05  7.8384E+08  9.3477E+05  1.5416E+06  6.3911E-01  3.5743E+02
0000010 7.2928E+05  8.2095E+08  7.8539E+05  1.5221E+06  6.4750E-01  2.4214E+01
0000010 7.0566E+05  8.5687E+08  6.4255E+05  1.4787E+06  6.5617E-01  1.7857E+01
0000010 6.8214E+05  8.9293E+08  5.2406E+05  1.4509E+06  6.6503E-01  1.1110E+01
0000010 6.5878E+05  9.2779E+08  4.3527E+05  1.4184E+06  6.7413E-01  6.0299E+00
0000010 6.3510E+05  9.6272E+08  3.4323E+05  1.3934E+06  6.8361E-01  1.3395E+01
0000010 6.1149E+05  9.9770E+08  3.0864E+05  1.3673E+06  6.9337E-01  5.0043E+00
0000010 5.8799E+05  1.0319E+09  2.1576E+05  1.4061E+06  7.0339E-01  6.8524E+01
0000010 5.6468E+05  1.0644E+09  1.3407E+05  1.4141E+06  7.1366E-01  4.5903E+01
0000010 5.4116E+05  1.0976E+09  2.3763E+04  1.3932E+06  7.2436E-01  1.3808E+01
0000010 5.1746E+05  1.1303E+09 -1.0007E+05  1.3665E+06  7.3551E-01  2.6844E+01
0000010 4.9395E+05  1.1622E+09 -1.9193E+05  1.3860E+06  7.4693E-01  6.4502E+00
0000010 4.7044E+05  1.1931E+09 -2.8073E+05  1.4440E+06  7.5869E-01  9.5763E+00
0000010 4.4683E+05  1.2241E+09 -3.6671E+05  1.5078E+06  7.7087E-01  7.6399E+00
0000010 4.2339E+05  1.2538E+09 -4.1510E+05  1.5130E+06  7.8328E-01  8.1468E+01
0000010 3.9989E+05  1.2838E+09 -4.5436E+05  1.4564E+06  7.9601E-01  9.9557E+00
0000010 3.7642E+05  1.3135E+09 -4.0367E+05  1.4011E+06  8.0894E-01  1.2464E+01
0000010 3.5290E+05  1.3420E+09 -3.3709E+05  1.3526E+06  8.2201E-01  6.2041E+00
0000010 3.2925E+05  1.3705E+09 -3.3900E+05  1.3313E+06  8.3510E-01  1.2532E+01
0000010 3.0586E+05  1.3976E+09 -3.9310E+05  1.3282E+06  8.4779E-01  2.5615E+01
0000010 2.8220E+05  1.4256E+09 -4.2073E+05  1.3335E+06  8.6001E-01  1.0785E+01
0000010 2.5869E+05  1.4530E+09 -3.9447E+05  1.3744E+06  8.7110E-01  5.4403E+00
0000010 2.3522E+05  1.4797E+09 -3.6899E+05  1.3893E+06  8.8047E-01  5.9179E+00
0000010 2.1165E+05  1.5062E+09 -3.1282E+05  1.3951E+06  8.8725E-01  7.6064E+00
0000010 1.8813E+05  1.5322E+09 -2.3252E+05  1.3665E+06  8.9211E-01  1.5206E+01
0000010 1.6462E+05  1.5593E+09 -1.8944E+05  1.2638E+06  8.9107E-01  3.9812E+01
0000010 1.4117E+05  1.5856E+09  6.0479E+04  1.2806E+06  8.8149E-01  1.7362E+01
0000010 1.1754E+05  1.6124E+09  4.3761E+05  1.2234E+06  8.6368E-01  1.4890E+01
0000010 9.4076E+04  1.6406E+09  7.8066E+05  1.0153E+06  8.3071E-01  8.2277E+00
0000010 7.0536E+04  1.6694E+09  1.0781E+06  1.0972E+06  7.7609E-01  9.7402E+00
0000010 4.7018E+04  1.7015E+09  1.5452E+06  1.0376E+06  6.9034E-01  2.7162E+02
